run_id,fingerprint,source_path,suite,dataset,experiment_id,experiment_name,model,model_family,mode,optimization,status,deployment_eligible,has_known_leakage,feature_count,train_rows,test_rows,roc_auc,avg_precision,accuracy,precision,recall,f1,fit_seconds,total_seconds,threshold,timestamp,strategy,notes,schema_version,has_provenance
dda0fb604834b2ec,092d638e41cab98987d31f2f01201e9ebd511d83233d3c0992aa5b9e3c83a462,external_projects/heart_disease_exp/results/ladder/02_unsafe_baseline_lightgbm.json,external_playbook,heart_disease,2,baseline_lightgbm,lightgbm,lightgbm,unsafe,none,completed,True,False,13,242,61,0.9523809523809524,0.9535657086422774,0.8852459016393442,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.891,0.896,0.5,2026-09-16 13:47:09,,Strong GBDT baseline on raw features (HyperAck exp 02).,,False
343259803f1f8e32,cce376e48a22a0a8c4157b187095e440d2d2570770559f34162bb6b872e3b91a,external_projects/heart_disease_exp/results/ladder/03_unsafe_fe_log_transforms.json,external_playbook,heart_disease,3,fe_log_transforms,lightgbm,lightgbm,unsafe,none,completed,True,False,18,242,61,0.9523809523809524,0.9535657086422774,0.8852459016393442,0.8387096774193549,0.9285714285714286,0.8813559322033898,0.826,0.831,0.5,2026-09-16 13:47:09,,Add log1p transforms for skewed non-negative columns.,,False
99031cc5ae101334,45896c5d0a8ccc3e182f6428acf03c67372961f314aa94889a9a95721ae1bc55,external_projects/heart_disease_exp/results/ladder/04_unsafe_fe_ratios.json,external_playbook,heart_disease,4,fe_ratios,lightgbm,lightgbm,unsafe,none,completed,True,False,33,242,61,0.9523809523809523,0.9430757582129201,0.8852459016393442,0.8387096774193549,0.9285714285714286,0.8813559322033898,1.032,1.039,0.5,2026-09-16 13:47:11,,Add pairwise intensity ratios among high-variance features.,,False
4b5fb3862289a86d,e7f7bde710aec041a5b3ef3ac56e3ff47dcad972a09998777930b7a9a31b7c46,external_projects/heart_disease_exp/results/ladder/05_unsafe_fe_interactions.json,external_playbook,heart_disease,5,fe_interactions,lightgbm,lightgbm,unsafe,none,completed,True,False,41,242,61,0.95995670995671,0.9590174389288824,0.8852459016393442,0.8181818181818182,0.9642857142857143,0.8852459016393442,1.397,1.413,0.5,2026-09-16 13:47:12,,Multiplicative interactions among top-MI features.,,False
4b666973ece02462,a4b24705e0848224bb218c71773c7bdd107f5606bbb2745b416a8a98d1a73b78,external_projects/heart_disease_exp/results/ladder/06_unsafe_fe_full_clusters_bins.json,external_playbook,heart_disease,6,fe_full_clusters_bins,lightgbm,lightgbm,unsafe,none,completed,True,False,46,242,61,0.9632034632034632,0.9638463704061262,0.8852459016393442,0.8181818181818182,0.9642857142857143,0.8852459016393442,0.994,1.003,0.5,2026-09-16 13:47:13,,Full FE: logs+ratios+interactions+KMeans clusters+quantile bins (train-fit).,,False
f8cca8f650135cc6,6a7a414777493168cb63f542e6e99f06cbfcd1b7b72c3586cdbb59a6b2a115d9,external_projects/heart_disease_exp/results/ladder/07_unsafe_feature_selection_mi.json,external_playbook,heart_disease,7,feature_selection_mi,lightgbm,lightgbm,unsafe,mutual_info_selection,completed,True,False,25,242,61,0.9502164502164503,0.9518477418233154,0.8524590163934426,0.7714285714285715,0.9642857142857143,0.8571428571428571,0.953,0.962,0.5,2026-09-16 13:47:14,,Keep top-MI subset of full FE matrix (HyperAck exp 07).,,False
fc2d3bfb6ed08b79,be1f64d97a32857fa754021739bc810fdf8b5bf7ba760255c83c6f5f5404f941,external_projects/heart_disease_exp/results/ladder/08_unsafe_tuned_xgboost.json,external_playbook,heart_disease,8,tuned_xgboost,xgboost,xgboost,unsafe,RandomizedSearchCV_roc_auc,completed,True,False,46,242,61,0.9534632034632035,0.951264351825233,0.8852459016393442,0.8387096774193549,0.9285714285714286,0.8813559322033898,5.216,5.225,0.5,2026-09-16 13:47:20,,RandomizedSearchCV on XGBoost over full FE (HyperAck exp 08).,,False
8789a185bf344edc,901ed76151a23d0ea0ab76b2072cdc87c1ad6456eb907581fdbd9b9bda7f6e3e,external_projects/heart_disease_exp/results/ladder/09_unsafe_tuned_lightgbm.json,external_playbook,heart_disease,9,tuned_lightgbm,lightgbm,lightgbm,unsafe,RandomizedSearchCV_roc_auc,completed,True,False,46,242,61,0.9545454545454546,0.9506066907789283,0.8688524590163934,0.8333333333333334,0.8928571428571429,0.8620689655172413,19.309,19.318,0.5,2026-09-16 13:47:39,,RandomizedSearchCV on LightGBM over full FE (HyperAck exp 09).,,False
7819e4fd047f7feb,61eb9c038ae5750d1cd5dc6590fccb55fa131b02edfb4bee6c7e1b06296eb0df,general_pipeline/results/safe_baseline_catboost.json,hyperack_4way,hyperack,safe_baseline_catboost,catboost,catboost,catboost,safe,baseline,completed,True,True,25,,,0.9435146852054367,0.9454714161209705,0.873987398739874,0.9258426966292135,0.7938342967244701,0.8547717842323651,1.695,1.728,0.5,2026-09-16 09:20:45,,,,False
15e4104e04be65ba,aae7a062d360ceae2b6b8c84b9473613c327fd38feb3186cf507961fdb38f4ef,general_pipeline/results/safe_baseline_extra_trees.json,hyperack_4way,hyperack,safe_baseline_extra_trees,extra_trees,extra_trees,extra_trees,safe,baseline,completed,True,True,25,,,0.9368490600427017,0.9427032646129825,0.869036903690369,0.9099890230515917,0.7986512524084779,0.8506926629040533,0.71,0.791,0.5,2026-09-16 09:20:42,,,,False
e8ee7d4c2917841e,122f01915e5ffa2cb0d209ef6251cc1a3335d59d56e400513d954fa8402b482e,general_pipeline/results/safe_baseline_hist_gradient_boosting.json,hyperack_4way,hyperack,safe_baseline_hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,safe,baseline,completed,True,True,25,,,0.9426237111388847,0.9464809576046143,0.8703870387038704,0.9222972972972973,0.7890173410404624,0.8504672897196262,0.351,0.371,0.5,2026-09-16 09:20:42,,,,False
4c75136912879e99,2c17483d1a6ba74096af267f4521a205ea2bc35b92b852c6af79d374a28c9b41,general_pipeline/results/safe_baseline_lightgbm.json,hyperack_4way,hyperack,safe_baseline_lightgbm,lightgbm,lightgbm,lightgbm,safe,baseline,completed,True,True,25,,,0.9425895367911263,0.9445980527209801,0.8636363636363636,0.9096989966555183,0.7861271676300579,0.8434108527131783,0.641,0.654,0.5,2026-09-16 09:20:43,,,,False
ba8de4f05bc0a37f,098bc1c327881bcd010131bddec849925a72cfb950fdced72938bfc90b9f0319,general_pipeline/results/safe_baseline_linear_svc.json,hyperack_4way,hyperack,safe_baseline_linear_svc,linear_svc,linear_svc,linear_svc,safe,baseline,completed,True,True,25,,,0.882403628339322,0.8657872034501367,0.851935193519352,0.9527458492975734,0.7186897880539499,0.8193300384404174,0.109,0.117,0.5,2026-09-16 09:20:38,,,,False
34e6a6181b26921c,e83e37a1be0a90cbf5c390d08afdd0160ac85d74140a036e4540ea3d0e01babc,general_pipeline/results/safe_baseline_logistic_regression.json,hyperack_4way,hyperack,safe_baseline_logistic_regression,logistic_regression,logistic_regression,logistic_regression,safe,baseline,completed,True,True,25,,,0.8817779123053691,0.8641686587977818,0.851035103510351,0.9491740787801779,0.7196531791907514,0.8186301369863014,0.075,0.084,0.5,2026-09-16 09:20:38,,,,False
2d5a27f7a7e548cf,5b1dcf87230f8db71daa16aeefb1fc532fd73308c1aa18dc3af7edf50b32a886,general_pipeline/results/safe_baseline_random_forest.json,hyperack_4way,hyperack,safe_baseline_random_forest,random_forest,random_forest,random_forest,safe,baseline,completed,True,True,25,,,0.9407522587616518,0.9439985348903551,0.8721872187218722,0.9188888888888889,0.7967244701348748,0.8534571723426213,2.278,2.346,0.5,2026-09-16 09:20:41,,,,False
736c31d4ff51661a,34a41d8c1e959175d22a8499ab32269ae28ef9a6e5ebb849d831d62f2b9635e1,general_pipeline/results/safe_baseline_soft_vote_blend.json,hyperack_4way,hyperack,safe_baseline_soft_vote_blend,soft_vote_blend,soft_vote_blend,ensemble,safe,baseline,completed,True,True,25,,,0.9441672525126282,0.9481243704948232,0.8712871287128713,0.9454976303317536,0.7687861271676301,0.8480340063761955,3.576,3.698,0.5,2026-09-16 09:21:05,,,,False
bffc7398bf27dad6,98571851673be861e8020f7bf9d28281461768082d0158df3241514ab14dc775,general_pipeline/results/safe_baseline_stacking_ensemble.json,hyperack_4way,hyperack,safe_baseline_stacking_ensemble,stacking_ensemble,stacking_ensemble,ensemble,safe,baseline,completed,True,True,25,,,0.9445016729156903,0.9483981356961751,0.8721872187218722,0.922645739910314,0.7928709055876686,0.8528497409326425,15.975,16.179,0.5,2026-09-16 09:21:01,,,,False
48a5a3af6ef7a400,e10bff01a89c2b3a11442405593b68483f646186f25e58b641868d0c01affe1d,general_pipeline/results/safe_baseline_tabular_transformer.json,hyperack_4way,hyperack,safe_baseline_tabular_transformer,tabular_transformer,tabular_transformer,tabular_transformer,safe,baseline,completed,True,True,25,,,0.9050734260271831,0.9163531246136393,0.8483348334833484,0.8996579247434435,0.7601156069364162,0.8240208877284595,27.524,27.858,0.5,2026-09-16 09:15:13,,,,False
0f1d9ae750f98efd,3f740207eb3a8f91a01192658d21522205607af0f14a7cb490e4c940844949d8,general_pipeline/results/safe_baseline_xgboost.json,hyperack_4way,hyperack,safe_baseline_xgboost,xgboost,xgboost,xgboost,safe,baseline,completed,True,True,25,,,0.9346675975108055,0.9377855548764988,0.864986498649865,0.8859832635983264,0.8159922928709056,0.8495486459378134,0.39,0.407,0.5,2026-09-16 09:20:43,,,,False
57e3234e21923035,a4a38e5d6e0d9b65a4bcb09ae91cefaf3e1393e7841a9feaa809bc2af34abadb,general_pipeline/results/safe_optimized_catboost.json,hyperack_4way,hyperack,safe_optimized_catboost,catboost,catboost,catboost,safe,optimized,completed,True,True,25,,,0.9420516976514086,0.9431578601443638,0.8726372637263726,0.9227323628219485,0.7938342967244701,0.8534438114966338,2.295,2.305,0.5,2026-09-16 09:21:20,,,,False
b88476307387f647,c04b011d83ead8af3835df24caf557769a462759fbf7a7c0eec023c57ecdc604,general_pipeline/results/safe_optimized_extra_trees.json,hyperack_4way,hyperack,safe_optimized_extra_trees,extra_trees,extra_trees,extra_trees,safe,optimized,completed,True,True,25,,,0.9397457428526792,0.9443208225160482,0.8672367236723673,0.9492140266021766,0.75626204238921,0.8418230563002681,1.6,1.754,0.5,2026-09-16 09:21:13,,,,False
8d6fde25430c3ac4,d85ea5016371a716571c1f2b5b625efa0ef59365251af01aa78452347dcdaf4d,general_pipeline/results/safe_optimized_hist_gradient_boosting.json,hyperack_4way,hyperack,safe_optimized_hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,safe,optimized,completed,True,True,25,,,0.937566721345623,0.939774683447176,0.8640864086408641,0.8948497854077253,0.8034682080924855,0.8467005076142132,1.984,2.058,0.5,2026-09-16 09:21:15,,,,False
305d776d248455bb,4d7492ddae16bf896708118c0c09bf097407aa859e99c3f4c861816b094696b8,general_pipeline/results/safe_optimized_lightgbm.json,hyperack_4way,hyperack,safe_optimized_lightgbm,lightgbm,lightgbm,lightgbm,safe,optimized,completed,True,True,25,,,0.9448824727907098,0.9482597056452634,0.8676867686768677,0.9355971896955504,0.7697495183044316,0.8446088794926004,1.018,1.034,0.5,2026-09-16 09:21:16,,,,False
118dc42808809578,e00cc7fe7ac6782a12491aada27713ab08eeccf3c3d4396c1ff757466fa88931,general_pipeline/results/safe_optimized_linear_svc.json,hyperack_4way,hyperack,safe_optimized_linear_svc,linear_svc,linear_svc,linear_svc,safe,optimized,completed,True,True,25,,,0.8823767770660835,0.8657092821031198,0.8514851485148515,0.9526854219948849,0.7177263969171483,0.8186813186813187,0.093,0.1,0.5,2026-09-16 09:21:07,,,,False
b25298aca4df8387,d4ff7cf79f1193f24dd80b36c41fa6a1e2071e637e3df4ff1b3c2ec7b14db93a,general_pipeline/results/safe_optimized_logistic_regression.json,hyperack_4way,hyperack,safe_optimized_logistic_regression,logistic_regression,logistic_regression,logistic_regression,safe,optimized,completed,True,True,25,,,0.8817591977815966,0.8637271326253289,0.8505850585058505,0.9479695431472082,0.7196531791907514,0.8181818181818182,1.354,1.361,0.5,2026-09-16 09:21:07,,,,False
73dd8c13a8875fdf,10999d7249f2bca3b59cdd6aec27d72df3c60f485449ab654c660dbb542daedd,general_pipeline/results/safe_optimized_random_forest.json,hyperack_4way,hyperack,safe_optimized_random_forest,random_forest,random_forest,random_forest,safe,optimized,completed,True,True,25,,,0.9413031167005157,0.9448511122003798,0.8717371737173717,0.9342560553633218,0.7803468208092486,0.8503937007874016,4.062,4.202,0.5,2026-09-16 09:21:11,,,,False
5937f88ee6f52422,dd8e0712401b187a9cc35d790ac9031102300250da0b67c533d05c878ce43a54,general_pipeline/results/safe_optimized_soft_vote_blend.json,hyperack_4way,hyperack,safe_optimized_soft_vote_blend,soft_vote_blend,soft_vote_blend,ensemble,safe,optimized,completed,True,True,25,,,0.9441672525126282,0.9481243704948232,0.8712871287128713,0.9454976303317536,0.7687861271676301,0.8480340063761955,5.079,5.27,0.5,2026-09-16 09:21:42,,,,False
9d2c061876309f18,59a32d48ccb8b6f575aa6db718fee18bc774b700cb2351e1ce519c5ef7082658,general_pipeline/results/safe_optimized_stacking_ensemble.json,hyperack_4way,hyperack,safe_optimized_stacking_ensemble,stacking_ensemble,stacking_ensemble,ensemble,safe,optimized,completed,True,True,25,,,0.9445016729156903,0.9483981356961751,0.8721872187218722,0.922645739910314,0.7928709055876686,0.8528497409326425,16.656,16.95,0.5,2026-09-16 09:21:37,,,,False
816f53cea45d74f8,5a6c8cc28548a6598ff7a692aedf7dadd4443505386480e7b07dbf908280f666,general_pipeline/results/safe_optimized_tabular_transformer.json,hyperack_4way,hyperack,safe_optimized_tabular_transformer,tabular_transformer,tabular_transformer,tabular_transformer,safe,optimized,completed,True,True,25,,,0.9185568335676717,0.9261484918185615,0.8514851485148515,0.8898678414096917,0.7784200385356455,0.8304213771839671,89.613,90.321,0.5,2026-09-16 09:16:43,,,,False
7778df95c530a441,09e58428458509f9414e00d2cbe22b77b2196fb54142be9122c00d533920bb0c,general_pipeline/results/safe_optimized_xgboost.json,hyperack_4way,hyperack,safe_optimized_xgboost,xgboost,xgboost,xgboost,safe,optimized,completed,True,True,25,,,0.9402892777170234,0.9429407476251627,0.8667866786678667,0.9067982456140351,0.7967244701348748,0.8482051282051282,1.05,1.072,0.5,2026-09-16 09:21:17,,,,False
84c77803f27d5eed,29172407fe128f019ae781ff7b93bf0fdbe9e796e467e9b08691cfb583639d99,general_pipeline/results/unsafe_baseline_catboost.json,hyperack_4way,hyperack,unsafe_baseline_catboost,catboost,catboost,catboost,unsafe,baseline,completed,False,True,34,,,0.9784473780138521,0.9780690052786445,0.9396939693969397,0.950199203187251,0.9190751445086706,0.9343780607247796,1.977,2.011,0.5,2026-09-16 09:21:49,,,,False
f72fa0c9b9c5474b,dd8051af1958edd42d0c136afbeeb0ceec12368d26ef88bd8a099f60a7e7948c,general_pipeline/results/unsafe_baseline_extra_trees.json,hyperack_4way,hyperack,unsafe_baseline_extra_trees,extra_trees,extra_trees,extra_trees,unsafe,baseline,completed,False,True,34,,,0.9730510857678487,0.9730989314856744,0.9311431143114312,0.9394240317775571,0.9113680154142582,0.9251833740831296,0.762,0.839,0.5,2026-09-16 09:21:45,,,,False
42883482616b5228,59dfa7498d7f753107816b0fc37cd315b587755dbd9916bdff37078e92c01b9c,general_pipeline/results/unsafe_baseline_hist_gradient_boosting.json,hyperack_4way,hyperack,unsafe_baseline_hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,unsafe,baseline,completed,False,True,34,,,0.9801821330000522,0.9799031274494915,0.9315931593159316,0.9438877755511023,0.9075144508670521,0.925343811394892,0.583,0.611,0.5,2026-09-16 09:21:46,,,,False
32e79479760831c1,594efb69c3eb1a212ca6a3769c521a25af848904f790731b3b02d6a9c3c224b4,general_pipeline/results/unsafe_baseline_lightgbm.json,hyperack_4way,hyperack,unsafe_baseline_lightgbm,lightgbm,lightgbm,lightgbm,unsafe,baseline,completed,False,True,34,,,0.9793464888298703,0.97731948157506,0.9324932493249325,0.9448897795591182,0.9084778420038536,0.9263261296660118,0.79,0.808,0.5,2026-09-16 09:21:47,,,,False
71a2cfffc6c80d91,03e24a2a9cb1f632af7915d8a25409038a2cb604c405a995850ebe396592cbb4,general_pipeline/results/unsafe_baseline_linear_svc.json,hyperack_4way,hyperack,unsafe_baseline_linear_svc,linear_svc,linear_svc,linear_svc,unsafe,baseline,completed,False,True,34,,,0.92739252981305,0.9260836764511141,0.8825382538253825,0.9001029866117405,0.8420038535645472,0.8700846192135391,0.225,0.232,0.5,2026-09-16 09:21:42,,,,False
864f27dbb68af116,3aaaac6190729099cc166b350ef05d3717a7a34073cb76f8f651f211dc76187d,general_pipeline/results/unsafe_baseline_logistic_regression.json,hyperack_4way,hyperack,unsafe_baseline_logistic_regression,logistic_regression,logistic_regression,logistic_regression,unsafe,baseline,completed,False,True,34,,,0.9279401330521274,0.930506743671354,0.8789378937893789,0.8992731048805815,0.8342967244701349,0.8655672163918041,0.099,0.111,0.5,2026-09-16 09:21:42,,,,False
bc7e21aafeee11ce,654ab6c9abd11de7d0639b04f2449e59400d93184d201881273efdb50eff55bb,general_pipeline/results/unsafe_baseline_random_forest.json,hyperack_4way,hyperack,unsafe_baseline_random_forest,random_forest,random_forest,random_forest,unsafe,baseline,completed,False,True,34,,,0.9750803910847263,0.9732115761420589,0.9333933393339334,0.945,0.9104046242774566,0.9273797841020608,1.539,1.601,0.5,2026-09-16 09:21:44,,,,False
c16bc2833a9d342c,b37c44eaecd9bf880229cc28a3d1a147bc82d67d25a2a8c1c2366a75f944f259,general_pipeline/results/unsafe_baseline_soft_vote_blend.json,hyperack_4way,hyperack,unsafe_baseline_soft_vote_blend,soft_vote_blend,soft_vote_blend,ensemble,unsafe,baseline,completed,False,True,34,,,0.977458762953705,0.9763541979485654,0.9356435643564357,0.9479479479479479,0.9123314065510597,0.9297987236131566,4.949,5.07,0.5,2026-09-16 09:22:14,,,,False
418180da5922f233,33e5047c522246b4e8a759bdae55a9210f812d380824208ee6a88e3e346a5ca4,general_pipeline/results/unsafe_baseline_stacking_ensemble.json,hyperack_4way,hyperack,unsafe_baseline_stacking_ensemble,stacking_ensemble,stacking_ensemble,ensemble,unsafe,baseline,completed,False,True,34,,,0.9780885473623911,0.9768168361659312,0.9365436543654365,0.9436201780415431,0.9190751445086706,0.931185944363104,19.635,19.795,0.5,2026-09-16 09:22:09,,,,False
c0e0787a671ba1dc,ad2c3ab1f13229be63e9a8c6f121cc62c857d2175d9166166ced07953d20fd13,general_pipeline/results/unsafe_baseline_tabular_transformer.json,hyperack_4way,hyperack,unsafe_baseline_tabular_transformer,tabular_transformer,tabular_transformer,tabular_transformer,unsafe,baseline,completed,False,True,34,,,0.9593768714523773,0.9622358399878285,0.9068406840684068,0.918429003021148,0.8786127167630058,0.8980797636632201,28.344,28.807,0.5,2026-09-16 09:17:12,,,,False
837edebe250c6829,a32c7b0febeffb3cf0bc5ed7f41dbc179920d6ef0ced9dbd8a7aedf9c1f895e5,general_pipeline/results/unsafe_baseline_xgboost.json,hyperack_4way,hyperack,unsafe_baseline_xgboost,xgboost,xgboost,xgboost,unsafe,baseline,completed,False,True,34,,,0.97532530724366,0.9752560445236991,0.9293429342934293,0.9383084577114428,0.9084778420038536,0.9231522271169849,0.361,0.375,0.5,2026-09-16 09:21:47,,,,False
2d4a8f52b0361c03,fd73de338f797d74d62029ed9ace64bafdca7f6b48ffc80bc9346c45b91c02f9,general_pipeline/results/unsafe_optimized_catboost.json,hyperack_4way,hyperack,unsafe_optimized_catboost,catboost,catboost,catboost,unsafe,optimized,completed,False,True,34,,,0.978434359214706,0.9778006276893535,0.9401440144014401,0.9529529529529529,0.9171483622350675,0.9347079037800687,3.683,3.698,0.5,2026-09-16 09:22:32,,,,False
a30bd06ca311a26a,89613b09f930f8afa01f1dad9defca22486d2a3c4fcb7bfb1ec3d240ab46862a,general_pipeline/results/unsafe_optimized_extra_trees.json,hyperack_4way,hyperack,unsafe_optimized_extra_trees,extra_trees,extra_trees,extra_trees,unsafe,optimized,completed,False,True,34,,,0.9694896305264803,0.9695932858780629,0.923042304230423,0.9322033898305084,0.9007707129094412,0.916217540421362,1.215,1.378,0.5,2026-09-16 09:22:21,,,,False
e79bfcb7a6e72823,efe295eaafbc75ffac0d0ede39c9eb5a8e89c7e9647790cd6e65d88c38c2c76c,general_pipeline/results/unsafe_optimized_hist_gradient_boosting.json,hyperack_4way,hyperack,unsafe_optimized_hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,hist_gradient_boosting,unsafe,optimized,completed,False,True,34,,,0.9773293886371922,0.977210512247588,0.9329432943294329,0.944944944944945,0.9094412331406551,0.9268532155130094,2.869,2.961,0.5,2026-09-16 09:22:24,,,,False
73b0bf45f35c94b6,bbb5c6ac8b567e2060852df181284ce11c13f34bb68e0121a7c1be2d6177202f,general_pipeline/results/unsafe_optimized_lightgbm.json,hyperack_4way,hyperack,unsafe_optimized_lightgbm,lightgbm,lightgbm,lightgbm,unsafe,optimized,completed,False,True,34,,,0.9788802530854555,0.9775575957159977,0.9329432943294329,0.944944944944945,0.9094412331406551,0.9268532155130094,2.142,2.167,0.5,2026-09-16 09:22:27,,,,False
ffc8ee07a9095c26,acb966bd425d852230db5fd03e9ed7637640c7644d22c89a39e63a085b1b6bbe,general_pipeline/results/unsafe_optimized_linear_svc.json,hyperack_4way,hyperack,unsafe_optimized_linear_svc,linear_svc,linear_svc,linear_svc,unsafe,optimized,completed,False,True,34,,,0.9274861024319118,0.9262404901452106,0.8838883888388839,0.9012345679012346,0.8439306358381503,0.8716417910447761,0.179,0.186,0.5,2026-09-16 09:22:16,,,,False
a048a6ac53313f3b,b21e0db510c3ad10134ae21f8e07164d425c56d3d05913054db942026d4f8283,general_pipeline/results/unsafe_optimized_logistic_regression.json,hyperack_4way,hyperack,unsafe_optimized_logistic_regression,logistic_regression,logistic_regression,logistic_regression,unsafe,optimized,completed,False,True,34,,,0.9280296372962559,0.9305575508915536,0.8802880288028803,0.9012474012474012,0.8352601156069365,0.867,1.124,1.133,0.5,2026-09-16 09:22:16,,,,False
b042cd279d833532,8e8a101357dedcc1b3f4a79d1b06c7205a9791da296fca99b89fa9232a423bf9,general_pipeline/results/unsafe_optimized_random_forest.json,hyperack_4way,hyperack,unsafe_optimized_random_forest,random_forest,random_forest,random_forest,unsafe,optimized,completed,False,True,34,,,0.9752626542727698,0.9742233597320282,0.9333933393339334,0.9441117764471058,0.9113680154142582,0.9274509803921569,3.886,3.991,0.5,2026-09-16 09:22:20,,,,False
1bf058b2807f9274,c35b11a0be6aeefa5b5bcd80b9eec02cc7a3950f0777c5a352128b8d00f1f7c0,general_pipeline/results/unsafe_optimized_soft_vote_blend.json,hyperack_4way,hyperack,unsafe_optimized_soft_vote_blend,soft_vote_blend,soft_vote_blend,ensemble,unsafe,optimized,completed,False,True,34,,,0.977458762953705,0.9763541979485654,0.9356435643564357,0.9479479479479479,0.9123314065510597,0.9297987236131566,7.851,8.011,0.5,2026-09-16 09:23:06,,,,False
900db7d39ea4a01a,243dae5e163226eb462a7addca1b64b64db2761ce9a954641c075dca1e5e6a8a,general_pipeline/results/unsafe_optimized_stacking_ensemble.json,hyperack_4way,hyperack,unsafe_optimized_stacking_ensemble,stacking_ensemble,stacking_ensemble,ensemble,unsafe,optimized,completed,False,True,34,,,0.9780885473623911,0.9768168361659312,0.9365436543654365,0.9436201780415431,0.9190751445086706,0.931185944363104,24.86,25.187,0.5,2026-09-16 09:22:57,,,,False
5568ef1326e5f796,c74434dd82563735bb6b00e2f80bdcb3fd43f4d38b7bdbf05779a89d071cb568,general_pipeline/results/unsafe_optimized_tabular_transformer.json,hyperack_4way,hyperack,unsafe_optimized_tabular_transformer,tabular_transformer,tabular_transformer,tabular_transformer,unsafe,optimized,completed,False,True,34,,,0.9646564013435402,0.9647043136035981,0.914041404140414,0.9131707317073171,0.9017341040462428,0.9074163839069317,182.758,184.337,0.5,2026-09-16 09:20:16,,,,False
55459d20514ff1d9,647baf0fab9823874286eae8f64d8e24ce99d867e54498c6e195855a0b4d6660,general_pipeline/results/unsafe_optimized_xgboost.json,hyperack_4way,hyperack,unsafe_optimized_xgboost,xgboost,xgboost,xgboost,unsafe,optimized,completed,False,True,34,,,0.9785987215539239,0.9779120621311321,0.9351935193519352,0.9478957915831663,0.9113680154142582,0.9292730844793713,1.673,1.729,0.5,2026-09-16 09:22:28,,,,False
c4785e55b2908d31,d1d245e78073ae22e42792fe667d7d54669fc9cc8c64ba08d3fe7652df6058a8,hyperack_exp/results/14_leakage_safe_features.json,hyperack_initial,hyperack,14,leakage_safe_features,LGBMClassifier,lightgbm,safe,unspecified,completed,True,True,25,,,0.9386554184242045,0.9417720835326946,0.8658865886588659,,0.802504816955684,0.8482688391038696,4.219,,0.5,,LightGBM with full safe FE but without final customer/biker fares,Use this result for realistic pre-decision performance.,,False
8e3754db2c533659,48913b232b7048f024caf4a8256303bf1d79afc8d224a093c7979b72f84a430a,hyperack_exp/results/01_baseline_current.json,hyperack_initial,hyperack,01,baseline_current,xgboost,xgboost,unsafe,unspecified,completed,False,True,13,,,0.9730429490183826,0.9721531648134785,0.918991899189919,,0.8930635838150289,0.911504424778761,0.687,,0.5,,Current feature set + train-only KMeans(3); select best LR/XGB/SVM,The model comparison is performed on the common held-out split.,,False
5786d316e713e917,8294244965bbc6c17c228a26c950ef0270cc34142fb661245cc3e0e96a253ed0,hyperack_exp/results/02_lightgbm_strong_baseline.json,hyperack_initial,hyperack,02,lightgbm_strong_baseline,LGBMClassifier,lightgbm,unsafe,unspecified,completed,False,True,12,,,0.9720380604593032,0.9722710409699898,0.9135913591359136,,0.8805394990366089,0.904950495049505,3.04,,0.5,,LightGBM on raw baseline features,Strong tree baseline before feature engineering.,,False
4b9e56b7639d02f9,4ddaa011301dfe10104b4974cfddaa882429520f87efe78c97d4230ac1763bf6,hyperack_exp/results/03_fare_pricing_features.json,hyperack_initial,hyperack,03,fare_pricing_features,LGBMClassifier,lightgbm,unsafe,unspecified,completed,False,True,21,,,0.9766971632036661,0.9758976021741563,0.9257425742574258,,0.8998073217726397,0.9188391539596655,2.866,,0.5,,"LightGBM with fare, fare-delta, and fare-per-km features",Pricing features may be highly predictive but can be post-decision leakage.,,False
0ab67536093a6d36,3289245a87616445274e698c88829a569fde278120cf9f0651cd3e22e056a3c2,hyperack_exp/results/04_time_cyclical_features.json,hyperack_initial,hyperack,04,time_cyclical_features,LGBMClassifier,lightgbm,unsafe,unspecified,completed,False,True,20,,,0.974036446128209,0.9728322765328882,0.9275427542754275,,0.8978805394990366,0.9204938271604939,3.194,,0.5,,"LightGBM with hour, rush-hour, weekend, and cyclical time features",Time features are available early and are generally deployment-safe.,,False
e2e104f52a26b97d,8929b35a8fabbb8a81eb07d35ac69ad7d8766140f60f76eb94c23065cbba2e02,hyperack_exp/results/05_geo_distance_bearing.json,hyperack_initial,hyperack,05,geo_distance_bearing,LGBMClassifier,lightgbm,unsafe,unspecified,completed,False,True,17,,,0.968180427537364,0.9682436321030078,0.9126912691269127,,0.8795761078998073,0.903960396039604,2.623,,0.5,,LightGBM with Haversine route distance and direction features,Geographic transforms retain route structure more faithfully than raw deltas alone.,,False
04030a7a64fe74e1,09f1d5f9e3006d5b78a48f7e64cd2c74ca377550bcda3aee31aa66a6142c7ac3,hyperack_exp/results/06_interactions_bins.json,hyperack_initial,hyperack,06,interactions_bins,LGBMClassifier,lightgbm,unsafe,unspecified,completed,False,True,38,,,0.9777826055824612,0.977185223011366,0.9342934293429342,,0.9084778420038536,0.9281496062992126,4.385,,0.5,,LightGBM with engineered interactions and train-fitted quantile bins,Bins are fitted on training rows only.,,False
